1.477121 9.542425 -29.542425 -27.542425 -23.521825 0.000000 -20.000000 -91.064250
1.478566 9.571330 -29.571330 -27.571330 -23.550730 0.000000 -20.000000 -91.122060
1.480007 9.600139 -29.600139 -27.600139 -23.579539 0.000000 -20.000000 -91.179678
1.481443 9.628853 -29.628853 -27.628853 -23.608253 0.000000 -20.000000 -91.237105
1.482874 9.657472 -29.657472 -27.657472 -23.636872 0.000000 -20.000000 -91.294343
1.484300 9.685997 -29.685997 -27.685997 -23.665397 0.000000 -20.000000 -91.351394
1.485721 9.714429 -29.714429 -27.714429 -23.693829 0.000000 -20.000000 -91.408257
1.487138 9.742768 -29.742768 -27.742768 -23.722168 0.000000 -20.000000 -91.464935
1.488551 9.771014 -29.771014 -27.771014 -23.750414 0.000000 -20.000000 -91.521429
1.489958 9.799170 -29.799170 -27.799170 -23.778570 0.000000 -20.000000 -91.577739
1.491362 9.827234 -29.827234 -27.827234 -23.806634 0.000000 -20.000000 -91.633868
1.492760 9.855208 -29.855208 -27.855208 -23.834608 0.000000 -20.000000 -91.689816
